Col1|Col2|Col3|Col4|Col5|Col6|Col7|Col8|Col9|Col10|Col11|Col12|Col13|Col14|Col15|Col16|Col17|Col18|Col19|Col20|Col21|Col22|Col23|Col24|Col25|Col26|Col27|Col28|Col29|Col30|Col31|Col32|Col33|Col34|Col35|Col36|Col37|Col38|Col39|Col40|Col41|Col42|Col43|Col44|Col45|Col46|Col47|Col48|Col49|Col50|Col51|Col52|Col53|Col54|Col55|Col56|Col57|Col58|Col59|Col60|Col61|Col62|Col63|Col64|Col65|Col66|Col67|Col68|Col69|Col70|Col71|Col72|Col73|Col74|Col75|Col76|Col77|Col78|Col79|Col80|Col81|Col82|Col83|Col84|Col85|Col86|Col87|Col88|Col89|Col90|Col91|Col92|Col93|Col94|Col95|Col96|Col97|Col98|Col99|Col100|Col101|Col102|Col103|Col104|Col105|Col106|Col107|Col108|Col109|Col110|Col111|Col112|Col113|Col114|Col115|Col116|Col117|Col118|Col119|Col120|Col121|Col122|Col123|Col124|Col125|Col126|Col127|Col128|Col129|Col130|Col131|Col132|Col133|Col134|Col135|Col136|Col137|Col138|Col139|Col140|Col141|Col142|Col143|Col144|Col145|Col146|Col147|Col148|Col149|Col150
Name23||Male|UK|New York|user23@example.com|+1-555-5965|Manager|Umbrella|82887|HR|Bob|2019-11-25|Active|726 Main St|21092|Australia|Note 23|72.04|2||Project 55|Beta|3699|Name23|35|Other|Canada|Sydney|user23@example.com|+1-555-1520|Manager|Initech|114784||Diana|2004-06-14|Active|937 Main St|70672||Note 23|20.04|5||Project 33|Delta|4377|Name23|21|Male|Canada|Sydney|user23@example.com|+1-555-5224|Engineer|Globex|32385|HR|Bob||Inactive|899 Main St|69652|UK|Note 23||9|22|Project 7|Alpha|7924|Name23||Other|Canada|New York||+1-555-5615|Manager|Globex|84693|Marketing|Charlie|2018-05-05|On Leave|533 Main St|26043||Note 23|78.69|1|6|Project 29|Beta|8587|Name23|57|Female|UK|Toronto|user23@example.com|+1-555-3980|Analyst|Initech|119144|Marketing|Bob|2013-09-12|Active|232 Main St|27206|USA|Note 23|52.5|7|29|Project 30|Alpha|1418|Name23|59|Male|UK|Toronto|user23@example.com|+1-555-6262|Clerk|Umbrella|30560|Marketing|Bob|2016-06-03|On Leave|247 Main St|58929||Note 23|53.43|8|7|Project 60|Delta|4389|Name23||Male|USA|Berlin|user23@example.com
Name24|22|Female||London|user24@example.com|+1-555-2412|Analyst|Umbrella|64610|Marketing|Alice|2002-03-14|On Leave|432 Main St|21965|Canada|Note 24|23.6|10|22|Project 34|Gamma|3635|Name24|31|Other||Toronto|user24@example.com|+1-555-4709|Analyst|Globex|100373|Sales|Bob|2009-02-09|On Leave|510 Main St|||Note 24|21.95|1|11|Project 66|Gamma|8508|Name24|51|Male|Germany|Berlin|user24@example.com|+1-555-5302|Manager|Umbrella|105873|Marketing|Alice|2016-04-26|On Leave|525 Main St|14460|Australia|Note 24|96.7|9|19||Delta|8841|Name24|54|Male|Canada|New York|user24@example.com|+1-555-7659|Clerk|Globex|75002||Bob|2017-02-19|On Leave|367 Main St|60414|Canada|Note 24|30.89|1|32|Project 20|Delta|6444|Name24|24|Other|Canada|London|user24@example.com|+1-555-8087|Manager|Initech|85526|Sales|Diana|2011-01-31|On Leave|996 Main St|26142|Australia|Note 24|99.59|6|26|Project 40|Beta|5644|Name24|40|Male|Canada|London|user24@example.com|+1-555-7790|Analyst|Umbrella|74335|HR|Diana|2002-11-28||183 Main St|61941|Australia|Note 24||10|22|Project 29|Alpha|6853|Name24|63|Female|Germany|Sydney|user24@example.com
Name25|56|Other|Australia|London|user25@example.com|+1-555-9611|Manager|Globex|78539|HR|Charlie|2010-03-15|Inactive|173 Main St|49179|Australia|Note 25|30.87|5|37|Project 85|Delta|8638|Name25|20|Female|Canada|New York|user25@example.com|+1-555-4989|Engineer|Initech|111174|Engineering||2020-01-27|On Leave|933 Main St|81888|UK|||10|36|Project 53|Alpha|605|Name25|45|Other|UK|London|user25@example.com|+1-555-9030|Manager|Initech|113148|Marketing||2016-11-02|On Leave|274 Main St|52495|Australia|Note 25||9|16|Project 88|Gamma|1663|Name25|36|Male|Australia|Sydney||+1-555-3853|Clerk|Globex|43038|Sales|Bob|2016-05-10||116 Main St|40684|UK|Note 25|30.89|1|13|Project 54|Delta|3430|Name25|29|Male|UK|New York|user25@example.com|+1-555-3927|Analyst||90183|Engineering|Charlie|2003-11-03|Active|||Australia|Note 25|13.78|7|36|Project 46|Gamma|3562|Name25|52|Other|||user25@example.com|+1-555-4539|Clerk|Globex|109284|Sales|Alice|2006-11-19|Active|405 Main St|92823|Australia|Note 25|86.05|1|23|Project 29|Gamma|1715|Name25|39|Male|USA|Toronto|user25@example.com
Name26|26|Other|Australia|New York|user26@example.com|+1-555-6371|Clerk|Acme Corp|114579|Marketing|Charlie||||16728||Note 26|16.65|4|10|Project 79|Alpha|7389|Name26|34|Other|Germany|London|user26@example.com|+1-555-1649|Clerk|Initech|42489|Sales|Diana|2013-03-17|Active|383 Main St|49130|Australia|Note 26|62.79|2|8|Project 18|Gamma|3147|Name26|41|Other|UK|London|user26@example.com|+1-555-9506|Engineer|Initech|111481|Sales|Bob|2015-12-11|Active||84736|UK|Note 26|27.84|9|11|Project 37|Gamma|761|Name26|32|Other|Canada|Berlin|user26@example.com|+1-555-4979|Engineer|Umbrella|39029|Sales|Diana|2016-10-15|Inactive|664 Main St|17150|Australia||72.43|3|30|Project 69|Alpha|6918|Name26|35||Germany|Toronto|user26@example.com||Engineer|Initech|107835|HR||2011-04-21|Inactive|649 Main St|28319|USA|Note 26|68.19|2|33|Project 75|Delta|1112|Name26|65|Other|USA|New York|user26@example.com|+1-555-6702|Analyst|Umbrella|82886|Sales|Charlie|2010-09-15|On Leave|772 Main St|15057|USA|Note 26|59.12|3|17|Project 78|Alpha|2377|Name26|60|Male|USA|Toronto|user26@example.com
Name27|56|Female|UK|London|user27@example.com|+1-555-8063||Initech|79331|Marketing|Charlie|2008-07-03|Active|276 Main St|16026|Germany|Note 27|90.31|1||Project 93|Alpha|8538|Name27|23|Other|UK|Sydney|user27@example.com|+1-555-1285|Analyst|Acme Corp|95739|Engineering|Charlie|2007-08-16||356 Main St|99766|USA|Note 27|50.21|8|14|Project 12|Gamma|3968|Name27|49|Male|Germany|New York|user27@example.com|+1-555-8661|Analyst||36413|Engineering|Bob|2012-10-23|On Leave|563 Main St|55011|Germany|Note 27|15.63|2|38|Project 57|Beta||Name27|56|Male|Australia|New York|user27@example.com|+1-555-7588|Clerk|Umbrella|80385|Marketing|Charlie|2002-02-17|Active|775 Main St|48808||Note 27|27.38|8|30|Project 79|Beta|1234|Name27|21||UK|Berlin|user27@example.com|+1-555-8935|Clerk|Umbrella|81054|Sales|Bob|2010-08-16|Inactive||46677|USA|Note 27||7|18|Project 42|Gamma||Name27|27|Male||Berlin|user27@example.com|+1-555-9631|Manager|Initech|119976|Engineering|Diana||On Leave|608 Main St|71536|Canada|Note 27|1.18|||Project 88|Beta|5821|Name27||Other|Canada|New York|user27@example.com
Name28|62|Other|UK|Berlin|user28@example.com|+1-555-9693|Analyst|Acme Corp|118583|Marketing|Charlie|2011-07-18|Active|883 Main St||UK|Note 28|69.6|4|15|Project 93||7083|Name28|32|Other|Germany|Berlin|user28@example.com|+1-555-9352|Engineer||78596|Marketing|Charlie|2013-01-02|Inactive|911 Main St|42607|Australia|Note 28|90.07|3|29||Delta|1253|Name28|26|Other|Australia|London|user28@example.com|+1-555-6036|Engineer|Initech|76955|Sales|Bob|2009-06-01|Inactive|908 Main St|80748|Australia|Note 28|25.47|10|11|Project 47||5699|Name28||Other|Australia|Toronto|user28@example.com|+1-555-6316|Engineer|Globex|70407|Marketing||2002-07-25|On Leave|995 Main St|95182|UK|Note 28|32.81|10||Project 20|Delta|5329|Name28|44|Female|Germany|Berlin|user28@example.com|+1-555-8918|Engineer|Initech|90445|HR|Alice|2002-07-23|On Leave|169 Main St|39616|Australia|Note 28|50.27|2|6|Project 66|Alpha|9350|Name28||Female|UK|Toronto|user28@example.com|+1-555-1679|Manager|Globex|104218|HR|Diana|||629 Main St|88103|Australia|Note 28|4.9|2|29|Project 46|Beta|1452|Name28|27|Male|Australia|London|user28@example.com
Name29|25|Other|Canada|London|user29@example.com|+1-555-3631|Clerk|Globex||Marketing|Diana|2017-10-24||585 Main St|30229|USA|Note 29|79.2|3|32|Project 80|Alpha|1988|Name29|64|Female|Australia|Berlin|user29@example.com|+1-555-7909|Analyst|Initech|46421|Sales|Alice|2013-03-17|Inactive|930 Main St|84446|Germany|Note 29|65.25|3|29||Delta|5863|Name29|35|Other|UK|Berlin|user29@example.com|+1-555-6937|Manager|Umbrella|88414|Sales|Diana|2005-11-03||207 Main St|85509|USA|Note 29|65.58|1|38|Project 8|Alpha|8830|Name29|40|Female|Canada|Berlin|user29@example.com|+1-555-5777||Umbrella||Sales|Bob|2020-02-29|On Leave|802 Main St|80944|Canada|Note 29|||28|Project 52|Delta|9873|Name29|39|Male|Germany|New York|user29@example.com|+1-555-6347|Engineer||69865|Sales|Alice||Active|565 Main St|27354|Australia|Note 29|42.4|5|15|Project 58|Delta|7224|Name29|39|Male|Canada|Toronto|user29@example.com|+1-555-7891||Globex|96018|HR|Diana|2009-09-23|Inactive|544 Main St|25890|UK||94.81|5|23|Project 77||7897|Name29|50|Female||Berlin|user29@example.com
Name30|50|Female|Germany||user30@example.com|+1-555-5556|Manager|Umbrella|69119|Marketing|Bob|2006-04-11|Active||33738|Australia|Note 30|14.62|1|23|Project 62|Alpha|1850|Name30|56|Female|Australia|London|user30@example.com|+1-555-5401|Analyst|Initech||HR|Charlie|2014-03-14|On Leave||74875|Australia|Note 30|95.5|6|6|Project 25|Alpha|7851|Name30||Female|UK|Toronto|user30@example.com|+1-555-3933|Clerk|Initech|84897|Sales|Diana|2016-05-20||525 Main St|77161|Canada|Note 30|69.03|2||Project 3|Beta||Name30|46|Other|UK|Berlin|user30@example.com|+1-555-3727|||49886|HR|Diana|2000-03-05|Inactive|212 Main St|99195|Australia|Note 30|37.08||7|Project 74||3411|Name30|||USA|Berlin||+1-555-5779|Analyst|Initech|46058|Marketing|Charlie|2009-06-13|On Leave|436 Main St|74839|USA|Note 30|14.6|8||Project 5|Gamma||Name30|38|Female|Canada|Berlin|user30@example.com|+1-555-9272|Clerk|Initech|111398|Engineering|Alice|2011-05-23|On Leave|928 Main St|94472||Note 30|61.81|3|26|Project 80|Delta|2683|Name30|36|Other|Canada|New York|
Name31|36|Female||Berlin||+1-555-5782|Analyst|Umbrella|89405||Bob||Inactive|575 Main St|65679|Australia|Note 31|36.77|7|31||Delta|1568|Name31|31|Female|Australia|Sydney|user31@example.com|+1-555-6042|Analyst|Umbrella|101070|HR|Diana|2004-10-15|Inactive|895 Main St|93226|Germany|Note 31|12.07|4|20|Project 77|Alpha|137||55|Male|Canada|Sydney|user31@example.com|+1-555-7683|Engineer|Initech|58605|Marketing|Alice|2019-01-30|On Leave|232 Main St|93025|Germany|Note 31|38.37|1|27|Project 11|Alpha|6925|Name31|64||UK|New York|user31@example.com|+1-555-7869|Manager|Umbrella|103169|Sales|Diana|2013-10-26|On Leave|452 Main St|15737|UK|Note 31|59.0|6|31|Project 77|Delta|3725|Name31||Female|UK||user31@example.com|+1-555-1434|Engineer||76493||Alice||Inactive|542 Main St|61815|Canada|Note 31|51.45|10|30|Project 75|Beta|8542||36|Female||Sydney||+1-555-4525|Engineer|Acme Corp|48850|Sales|Diana|2009-01-14|On Leave|638 Main St|61771|USA|Note 31||3|40|Project 13|||Name31|58||UK|London|user31@example.com
Name32|53|Other|USA|New York|user32@example.com|+1-555-9498|Engineer||84304|HR||2004-03-21|On Leave|651 Main St||Canada|Note 32|51.27|6|13|Project 20|Beta|6268|Name32||Female|UK||user32@example.com|+1-555-3026|Engineer|Initech|72693|Marketing|Diana|2009-01-02||662 Main St|64405|USA|Note 32|25.61|4|23|Project 88|Gamma|2410||30||Germany|Toronto||+1-555-2018|Clerk|Acme Corp|51346|Sales|Alice|2015-07-21|Inactive|925 Main St|69383|UK|Note 32|93.84|5|33|Project 1|Gamma|5015|Name32|61|Male|UK|London|user32@example.com|+1-555-3119|Clerk|Acme Corp|47468|Engineering|Bob||Inactive|969 Main St|49479|Germany|Note 32|0.8|9|11|Project 56|Delta|9297|Name32|64|Other|USA||user32@example.com|+1-555-5130|Engineer|Umbrella||||2000-04-27|On Leave|242 Main St|69070|UK|Note 32|94.11|7|22|Project 7||270||31|Male|UK|London|user32@example.com|||Initech|110472|Sales|Alice|2006-07-26||788 Main St|61238|USA|Note 32|11.3|8|12|Project 24||7424|Name32|62|Male|UK|Berlin|user32@example.com
Name33||Other|USA|London|user33@example.com|+1-555-3148|Engineer|Acme Corp||||2013-06-12|Active|438 Main St|83059|Canada|Note 33|53.21|8|11|Project 40|Delta|3166|Name33|42|Male|Australia|Sydney|user33@example.com|+1-555-1217|Manager||84654|Engineering|Alice|2020-04-19|On Leave|815 Main St|72749|Australia|Note 33|99.3||30|Project 5|Delta|3081||40|Male|UK|Sydney||+1-555-3086|Analyst|Umbrella|36915|Marketing||2002-05-03|Inactive|415 Main St|63143|Canada|Note 33|19.0|2|34|Project 87|Gamma||Name33|34|Other|Canada|Sydney|user33@example.com|+1-555-9585|Manager||78607|Sales|Diana|2020-10-02|On Leave|198 Main St|95451|Australia|Note 33|73.7|2|10|Project 37|Beta|9929|Name33|44|Male|USA|London|user33@example.com|+1-555-7384|Clerk|Acme Corp|70307|Sales|Charlie|2010-03-17|Inactive|704 Main St|43673|UK|Note 33|70.3|10|9|Project 66||5916|Name33|34|Male||Toronto|user33@example.com|+1-555-6922|Analyst|Acme Corp|78531|HR|Bob|2019-12-12|Active||50555||Note 33|95.65|6|18|Project 4|Delta|4182|Name33|37|Male|Australia|Berlin|user33@example.com
Name34|43|Male|Germany|Berlin|user34@example.com|+1-555-8264|Manager|Globex|32192|Sales|Bob|2008-10-15|Active|860 Main St|95170|USA|Note 34|63.85|5||Project 64|Alpha|||29|Male|Germany|New York|user34@example.com|+1-555-2696|Analyst|Globex|117576|Engineering|Bob|2019-02-05|On Leave|552 Main St|35008|USA|Note 34|9.12|8|7||Delta|6778|Name34|61|Other|Germany|New York|user34@example.com|+1-555-4644|Manager|Umbrella|55319|Engineering|Alice|2015-06-19|On Leave|318 Main St|10995|Australia|Note 34|99.79|2|20|Project 94|Alpha|9593|Name34|63|Female|Canada|Berlin|user34@example.com|+1-555-9482|Analyst|Umbrella|112437|Marketing|Diana|2020-10-08|On Leave|646 Main St|69549|Australia|Note 34|97.29|4|18|Project 39|Gamma|8581||47|Other|Canada|Toronto|user34@example.com|+1-555-7828|Clerk|Umbrella|45759|Engineering|Alice||Active||60253|UK|Note 34|95.97||9|Project 87|Delta|125|Name34|38|Male|Australia|Toronto|user34@example.com|+1-555-6325|Engineer|Initech|61978|HR|Charlie|2007-12-22|On Leave||87436||Note 34|10.43|9|21|Project 85|Beta|2337||53||Germany|New York|user34@example.com
Name35|54|Male|Germany|Sydney|user35@example.com|+1-555-2996|Engineer|Umbrella|105901|HR|Charlie|2020-05-05|On Leave|753 Main St|82960|USA|Note 35|79.8|2|1|Project 68|Alpha|9893||33|Male|UK|Berlin|user35@example.com|+1-555-8058|Engineer|Globex|57424|Engineering|Bob|2008-11-24|Active|428 Main St|65342|Canada|Note 35|27.41|8|22|Project 39|Gamma|9094|Name35|52|Male|UK|London|user35@example.com|+1-555-7930|Manager|Globex|104662|HR|Charlie|2006-04-07|Inactive|198 Main St|59608||Note 35|17.47|5|36||Gamma|110|Name35|54|Male||London|user35@example.com|+1-555-8673||Initech|66590|Sales|Bob|2007-10-30|Inactive|899 Main St|78674|UK|Note 35|6.58|9|5|Project 73|Gamma|859||33||Germany|New York|user35@example.com||Clerk|Initech|88757|HR|Diana|2007-09-28|Inactive|422 Main St|68345|UK|Note 35|91.45|5|13|Project 16|Beta|5752|Name35|36|Other|Canada|Sydney|user35@example.com|+1-555-8680|Clerk|Initech|39502|HR|Diana|2004-02-26|On Leave|702 Main St|39412|Australia|Note 35|36.08|4|30|Project 81|Alpha|2059|Name35|43|Male|Germany|Sydney|user35@example.com
Name36|38|Other|Australia|Berlin|user36@example.com|+1-555-7325|Engineer|Globex|106640|Sales|Diana|2003-06-30|Active|853 Main St|64026|Australia|Note 36|23.7|10|27|Project 19|Delta|2339|Name36|48|Female|Canada|Sydney|user36@example.com|+1-555-1853|Engineer|Acme Corp|94052|Marketing|Charlie|2000-07-25|Inactive||19059|USA|Note 36|75.45|9|0|Project 67|Alpha|4677||41|Male|Germany|Toronto|user36@example.com|+1-555-1949|Manager|Initech|84998|HR|Diana|2018-12-13|Inactive|674 Main St|47001|USA|Note 36|1.6|6|10|Project 36|Beta|2104||54||Germany|London|user36@example.com|+1-555-5181|Clerk|Globex|77586||Diana|2019-12-16|Inactive|835 Main St|72211|Australia||24.45|7|1|Project 73|Alpha|8540|Name36|49|Other|Germany|New York|user36@example.com|+1-555-1209|Analyst|Globex|78488|Sales|Diana|2000-09-08||709 Main St|27989|UK|Note 36|55.06||1|Project 63|Alpha|6621|Name36|38|Female|||user36@example.com|+1-555-3318|Engineer|Globex|72481|Sales|Alice|2010-10-12|On Leave|212 Main St|99198|UK|Note 36|70.86|4|33||Alpha|7529|Name36|61|Female||Toronto|user36@example.com
Name37|50|Other|UK|Sydney|user37@example.com||Manager|Acme Corp|79994|Sales|Bob|2006-05-14|Active|631 Main St||USA|Note 37|25.7|4|21|Project 29|Beta|8782|Name37||Male|Australia|Sydney|user37@example.com|+1-555-8850|Engineer|Globex|116712|Sales|Bob|2010-11-15|Active|190 Main St|81363|USA|Note 37|22.39|6|32|Project 64||8016|Name37|33|Female||Sydney|user37@example.com|+1-555-9828|Analyst|Initech|113365|HR|Bob|2008-10-22|Active|750 Main St|42829|||77.97|3|2|Project 51|Delta|8368|Name37|57|Other|UK|London|user37@example.com|+1-555-7886|Engineer|Umbrella|57768|Engineering|Charlie|2015-03-01|Inactive|218 Main St|22361|Canada|Note 37|11.88|3|29|Project 22|Beta|9745|Name37|55|Female|UK|London|user37@example.com|+1-555-6513|Clerk||48779|Marketing|Bob|2004-02-21|Inactive|988 Main St|16765|Canada|Note 37|38.24|2|24|Project 6|Beta|118|Name37|36|Other|Canada|Berlin|user37@example.com|+1-555-4319|Manager|Acme Corp||Marketing|Bob|2010-08-30|Active|783 Main St|15652|Canada|Note 37|50.51|1|6|Project 52|Alpha|6642|Name37|22|Female|Canada|Berlin|user37@example.com
Name38|53|Male|Germany|New York|user38@example.com||Analyst|Initech|45681|Marketing|Bob||Active|180 Main St|37081|Canada|Note 38|31.07|10|16|Project 33|Beta|2212|Name38|48|Other|Australia|Sydney|user38@example.com|+1-555-4590|Manager|Globex|67199|Engineering|Alice|2010-11-29|On Leave|333 Main St|22858|Australia|Note 38|53.22|8|5|Project 31|Delta|9520|Name38|61|Female|USA|London|user38@example.com||Clerk|Umbrella|58249|Marketing|Alice|2007-04-25|On Leave||70498|UK|Note 38|75.86|9|9|Project 55|Beta|2566|Name38||Other|Germany|New York|user38@example.com|+1-555-5741|Manager||44683|Marketing|Bob|2000-07-13|On Leave|||UK|Note 38|24.17|9|32||Gamma|4406|Name38|36|Other||Sydney|user38@example.com|+1-555-7861|Analyst|Globex|106532|Engineering|Alice|2016-12-22|On Leave|980 Main St|75819||Note 38|20.32|10|32|Project 39|Delta|5188|Name38|42|Male|USA|Toronto|user38@example.com|+1-555-6085|Clerk|Globex|62867|Sales|Bob||Active|202 Main St|16027|UK|Note 38|88.68|5|21|Project 83|Alpha|4714|Name38|25|Male|Australia|New York|
Name39|32|Male|UK|Sydney|user39@example.com|+1-555-8889|Manager|Umbrella|106798|Marketing|Bob|2015-08-27|Inactive|752 Main St|92573|USA|Note 39||6|30||Alpha|8221|Name39||Male|Australia|Toronto|user39@example.com|+1-555-9776|Clerk||50258|Sales|Alice|2003-02-28|Active|549 Main St||USA|Note 39|2.12||25|Project 38|Delta|2696|Name39|65|Other|USA|New York|user39@example.com|+1-555-5534|Manager|Globex|39374|Marketing|Alice|2016-04-15|Active|416 Main St|11053||Note 39|11.44|6|31|Project 29|Beta|362||47|Other|Canada|London|user39@example.com|+1-555-3279|Engineer|Globex|31595||Bob|2018-08-24|Active|566 Main St||Australia|Note 39|93.83|5|3||Alpha|8155|Name39|44||Germany|Berlin|user39@example.com|+1-555-5817|Clerk|Acme Corp|58424|Marketing|Bob|2005-09-05|Active|133 Main St|46035|Canada||12.38|7|12|Project 23|Beta||Name39|40|Male||London|user39@example.com|+1-555-4509|Analyst|Acme Corp|89837|Engineering|Diana|2015-05-18|Inactive|319 Main St|13859|USA|Note 39|20.51|10|39|Project 61|Gamma|||34|Male|UK|New York|user39@example.com
Name40||Female|Germany|Toronto||+1-555-9860|Clerk|Globex|49694|Sales|Diana|2011-09-09||724 Main St||UK||15.39|6|14|Project 7|Delta|8875|Name40|23|Female|USA|Berlin|user40@example.com||Clerk|Initech|44680|HR|Diana|2007-07-25||564 Main St|16327|Germany|Note 40|49.32|6||Project 38|Alpha|2674|Name40|28||UK|Berlin|user40@example.com|+1-555-6139||Acme Corp|45075|Sales|Charlie|2008-07-01|Active|112 Main St|23620|Australia|Note 40||1|39||Gamma|9691|Name40|63||Canada|Berlin|user40@example.com|+1-555-1075|Engineer|Initech|117682|HR||2009-01-09|On Leave|851 Main St|26744|Australia|Note 40|26.15|2|7|Project 1|Beta|7468|Name40|20|Other||New York|user40@example.com|+1-555-5197|Analyst|Acme Corp|93488|Engineering|Diana|2013-10-03|On Leave||69911|USA|Note 40|62.39|||Project 91|Gamma|6080|Name40|50||Germany|London|user40@example.com|+1-555-5977|Engineer|Umbrella|35414|HR|Alice|2001-09-10|Active|988 Main St||Germany|Note 40|75.37|4|25|Project 91|Delta|2454||23|Male|Germany|Berlin|user40@example.com
Name41|42|Other||Toronto|user41@example.com|+1-555-7074|Analyst|Acme Corp|86147|Sales|Diana|2010-10-06|Inactive|354 Main St||Canada|Note 41|45.55|2|4|Project 16|Beta||Name41|22|Other|Australia|Berlin|user41@example.com|+1-555-7169|Manager|Globex|70114|Marketing|Charlie|2019-12-05|On Leave|708 Main St|30940|UK|Note 41|47.66|1|9|Project 26|Alpha|5069||34|Male|Australia|New York|user41@example.com|+1-555-6996|Clerk|Umbrella|59207|Engineering||2015-04-17|Inactive|195 Main St|27396|USA|Note 41||10|34|Project 15|Alpha||Name41|40|Male|Australia|Toronto|user41@example.com|+1-555-7972|Engineer|Initech|78356|HR|Charlie|2002-01-25|On Leave|483 Main St|33302|Australia|Note 41|6.55|2|17||Alpha|3254|Name41|57|Female||New York|user41@example.com|+1-555-5012|Manager|Acme Corp|70661|Marketing|Alice|2001-07-23|Inactive|820 Main St||Canada|Note 41|94.92|5||Project 88||7031|Name41|49|Male|USA|Toronto|user41@example.com|+1-555-9591|Clerk|Acme Corp|101001||Alice|2020-09-03|Active|919 Main St|62726|Australia|Note 41||6||Project 96|Alpha|1772|Name41|54|Other|Germany||user41@example.com
Name42|63||Germany|New York|user42@example.com|+1-555-7895|Clerk|Initech|53452|Marketing|Bob|2000-11-27|Inactive|747 Main St|70990|USA|Note 42|80.89|9|38|Project 96|Alpha|8492|Name42|55|Other|Canada|London|user42@example.com|+1-555-4455|Analyst|Umbrella|87029|Sales||2015-01-18|Active|314 Main St|47752|UK|Note 42|25.52|7|32|Project 45|Alpha|2753|Name42|55|Male|Australia||user42@example.com|+1-555-8921|Engineer||97310|Marketing|Bob|2007-09-06|Inactive|379 Main St|16097|Canada|Note 42|26.59|10|31|Project 45|Alpha||Name42||Other||Toronto|user42@example.com|+1-555-6265|Engineer|Globex|44104|Engineering|Diana|2008-06-18|On Leave|963 Main St|94503|Germany|Note 42|88.84|9|17|Project 97|Beta|7311|Name42|44|||New York|user42@example.com|+1-555-5824|Analyst|Globex|63816|HR|Charlie|2018-05-27|Inactive|454 Main St|11590|UK|Note 42|84.29|10||Project 41||3978|Name42||Female|USA|New York|user42@example.com|+1-555-7886|Engineer|Globex||Marketing|Bob|2007-06-17|||76434||Note 42|98.8|2|||Gamma|5917|Name42|52||USA|London|user42@example.com
Name43|24|Other|USA|Sydney|user43@example.com|+1-555-4319|Engineer|Globex|37311|Engineering||2014-07-05|Active|411 Main St||Germany||44.99|9||Project 95|Alpha|945|Name43|36|Female|Canada|New York|user43@example.com|+1-555-3902|Manager|Umbrella|114602|Engineering|Diana|2012-02-03|Inactive|107 Main St|94012||Note 43|10.59|9|6|Project 9|Beta|1219|Name43|26|Male|Germany|London|user43@example.com|+1-555-3966|Analyst|Acme Corp|42331|Engineering||2004-12-05|On Leave|197 Main St|34106|USA|Note 43|32.61|1|23|Project 60|Gamma|8807|Name43|23|Other||New York||+1-555-8470|Engineer||104752|Sales|Diana|2001-09-08|Inactive||86666|Australia|Note 43|40.32|7|9|Project 85|Gamma|1136|Name43|51|Other|Germany|London|user43@example.com|+1-555-9434|Engineer|Acme Corp|104190|Engineering|Diana|2010-03-31|On Leave|267 Main St||Canada|Note 43|89.35|2|11|Project 1|Beta|8255|Name43|50|Female|Australia|Berlin|user43@example.com|+1-555-3598|Analyst|Acme Corp|81001|HR|Diana|2001-10-10|On Leave||30914|Germany|Note 43|58.09|6|37|Project 91|Beta|4764|Name43|32|Other|Canada|Toronto|user43@example.com
