Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col48;Col49;Col50;Col51;Col52;Col53;Col54;Col55;Col56;Col57;Col58;Col59;Col60;Col61;Col62;Col63;Col64;Col65;Col66;Col67;Col68;Col69;Col70;Col71;Col72;Col73;Col74;Col75;Col76;Col77;Col78;Col79;Col80;Col81;Col82;Col83;Col84;Col85;Col86;Col87;Col88;Col89;Col90;Col91;Col92;Col93;Col94;Col95;Col96;Col97;Col98;Col99;Col100;Col101;Col102;Col103;Col104;Col105;Col106;Col107;Col108;Col109;Col110;Col111;Col112;Col113;Col114;Col115;Col116;Col117;Col118;Col119;Col120;Col121;Col122;Col123;Col124;Col125;Col126;Col127;Col128;Col129;Col130;Col131;Col132;Col133;Col134;Col135;Col136;Col137;Col138;Col139;Col140;Col141;Col142;Col143;Col144;Col145;Col146;Col147;Col148;Col149;Col150
Name22;59;Other;Germany;London;user22@example.com;+1-555-7078;Analyst;Initech;37294;;Charlie;2007-06-25;;368 Main St;78435;UK;Note 22;3.17;2;9;Project 57;Beta;481;Name22;61;Male;USA;New York;user22@example.com;+1-555-1729;Clerk;Acme Corp;;HR;Alice;2004-12-09;Inactive;992 Main St;49534;;Note 22;85.06;;15;Project 89;Delta;6134;Name22;29;Female;UK;Sydney;;;Engineer;Initech;106661;Engineering;Alice;2012-04-18;Inactive;778 Main St;11705;UK;Note 22;20.41;4;19;Project 12;;;Name22;28;;Australia;Sydney;user22@example.com;;Manager;Acme Corp;90736;Sales;Bob;2006-01-15;Inactive;243 Main St;83832;Germany;Note 22;;2;4;Project 71;Delta;4863;Name22;;Other;Canada;London;user22@example.com;+1-555-2877;Clerk;Umbrella;112038;;Bob;2004-03-01;On Leave;368 Main St;58393;Canada;Note 22;;5;40;Project 58;Gamma;6985;Name22;49;Other;Canada;Toronto;user22@example.com;+1-555-5831;;Acme Corp;77517;Sales;Alice;2012-09-05;Active;768 Main St;82959;UK;Note 22;93.68;;29;;;4940;Name22;;Male;Canada;Toronto;user22@example.com
Name23;45;Other;;London;user23@example.com;+1-555-1766;Engineer;;53544;HR;Bob;2010-10-21;;661 Main St;99268;Canada;Note 23;47.44;;37;Project 14;;5196;Name23;;Male;Canada;;user23@example.com;+1-555-2639;Engineer;Acme Corp;60369;;Charlie;2004-07-02;Inactive;595 Main St;17008;Australia;Note 23;31.77;5;28;Project 19;Alpha;6859;Name23;31;Male;Canada;New York;user23@example.com;+1-555-8282;Analyst;Initech;82350;Marketing;Charlie;2009-01-25;Active;335 Main St;14397;Canada;Note 23;62.15;1;37;Project 45;;754;Name23;21;;Germany;;user23@example.com;+1-555-8251;;Umbrella;116496;HR;Bob;;Inactive;628 Main St;56795;Germany;Note 23;;9;24;Project 97;Delta;4640;Name23;25;Male;Canada;Berlin;user23@example.com;+1-555-3035;Manager;;106295;Marketing;Alice;2008-12-12;On Leave;793 Main St;85725;Australia;Note 23;66.04;8;;Project 76;Alpha;8303;Name23;56;Other;Canada;New York;user23@example.com;+1-555-3300;Engineer;Acme Corp;46024;Sales;Diana;2007-08-29;Inactive;904 Main St;88456;Germany;Note 23;;5;10;Project 99;Beta;9596;Name23;37;Male;UK;Toronto;user23@example.com
Name24;43;Other;UK;Berlin;user24@example.com;+1-555-9107;;Umbrella;110904;Sales;Charlie;2014-02-05;On Leave;;23079;USA;Note 24;27.93;4;5;Project 35;Delta;7989;Name24;28;Female;Canada;Toronto;user24@example.com;+1-555-4098;Clerk;Acme Corp;;Marketing;;2002-06-05;;540 Main St;71383;Germany;Note 24;;5;38;Project 3;Alpha;;Name24;50;Female;Australia;Toronto;user24@example.com;+1-555-5221;Analyst;Initech;80974;Engineering;Charlie;2014-11-13;Inactive;806 Main St;47777;UK;Note 24;29.98;;20;Project 21;Delta;7787;Name24;62;Female;UK;Berlin;user24@example.com;+1-555-8014;Clerk;Globex;44193;Engineering;Diana;2010-07-17;Active;942 Main St;82241;USA;Note 24;38.57;6;;Project 18;Gamma;6774;Name24;38;;UK;Berlin;user24@example.com;+1-555-6333;Analyst;Initech;102608;Sales;Charlie;;Active;300 Main St;18386;Canada;Note 24;;1;1;Project 7;Alpha;8919;Name24;59;Other;UK;;user24@example.com;+1-555-2495;Analyst;Acme Corp;73210;HR;Diana;2011-04-13;Active;411 Main St;72064;Australia;Note 24;81.44;;7;Project 57;Gamma;8021;Name24;39;Other;Canada;Berlin;user24@example.com
Name25;27;Female;Germany;London;user25@example.com;+1-555-8518;Engineer;Globex;89553;Sales;;2017-12-27;Active;231 Main St;;Germany;Note 25;;10;20;Project 82;Gamma;4306;Name25;62;Male;USA;Berlin;user25@example.com;;Analyst;Initech;100603;HR;Alice;2015-04-17;On Leave;346 Main St;95823;Canada;Note 25;0.23;1;33;Project 49;Delta;9766;Name25;36;Female;Germany;New York;user25@example.com;+1-555-6097;Engineer;;49260;Engineering;Bob;2003-09-03;Active;956 Main St;76777;USA;Note 25;41.24;7;10;Project 19;Delta;8462;Name25;36;;Canada;New York;user25@example.com;+1-555-8723;;Initech;117707;HR;Bob;2017-11-20;On Leave;460 Main St;59201;Germany;Note 25;42.16;1;21;Project 97;Gamma;57;Name25;59;Other;Australia;Toronto;;+1-555-6528;Clerk;Acme Corp;84537;Engineering;Diana;2013-02-10;On Leave;638 Main St;60035;Australia;Note 25;86.64;5;9;Project 35;Gamma;3895;Name25;64;Female;;New York;user25@example.com;+1-555-2611;Engineer;Umbrella;100099;Marketing;Diana;2003-01-19;Active;131 Main St;25813;Australia;Note 25;42.59;8;22;Project 98;Gamma;14;;59;Male;Canada;Sydney;user25@example.com
Name26;58;Other;Germany;Berlin;user26@example.com;;Manager;Umbrella;77040;Engineering;Charlie;2011-04-19;On Leave;;;Australia;Note 26;63.09;3;19;Project 19;Alpha;52;Name26;30;Other;UK;Sydney;user26@example.com;+1-555-2945;Clerk;Umbrella;74146;HR;Charlie;2006-07-19;;923 Main St;58889;Canada;Note 26;79.01;5;33;Project 9;Beta;7401;;58;Other;USA;Sydney;user26@example.com;+1-555-3483;Analyst;Umbrella;66648;Engineering;Charlie;2020-05-04;Inactive;586 Main St;88808;UK;Note 26;3.55;4;13;Project 71;Gamma;6128;Name26;34;Other;Germany;Sydney;user26@example.com;+1-555-4589;Manager;Umbrella;57270;HR;Bob;2006-02-14;On Leave;411 Main St;;Australia;Note 26;67.84;8;13;Project 95;;6361;;22;Female;;;user26@example.com;+1-555-6081;Clerk;Globex;80368;Marketing;Charlie;2016-11-27;Inactive;633 Main St;25890;UK;Note 26;99.7;7;40;Project 29;Alpha;761;;20;Other;Germany;London;;+1-555-2208;Analyst;Globex;;HR;Diana;2006-06-16;Inactive;699 Main St;64118;USA;Note 26;88.47;3;12;Project 63;Beta;6634;Name26;37;;USA;London;user26@example.com
Name27;51;Male;UK;New York;;+1-555-5262;Manager;Globex;;Engineering;Diana;;Inactive;150 Main St;37446;USA;Note 27;59.64;2;16;Project 9;Delta;5902;Name27;27;Other;UK;;;+1-555-8628;Manager;Initech;55324;Sales;Alice;2004-10-13;Active;273 Main St;22040;Australia;Note 27;10.31;2;26;Project 84;Alpha;9560;Name27;22;Female;Germany;Sydney;user27@example.com;+1-555-9986;Clerk;Globex;;Marketing;Charlie;2005-01-18;;979 Main St;47147;Canada;Note 27;2.93;2;26;;Alpha;;Name27;47;Other;Germany;New York;user27@example.com;+1-555-8595;Clerk;Acme Corp;40980;Marketing;Charlie;;Inactive;311 Main St;;UK;Note 27;89.68;10;;Project 15;Delta;3952;Name27;26;Male;Germany;London;user27@example.com;+1-555-7855;Clerk;Initech;79477;Engineering;Alice;2003-09-26;Inactive;376 Main St;70655;Canada;Note 27;44.11;8;;Project 20;Beta;3028;Name27;21;Female;USA;;user27@example.com;+1-555-3618;Clerk;;;Sales;Diana;2003-08-22;Active;901 Main St;22521;Australia;Note 27;71.91;9;0;Project 21;Beta;;Name27;55;;USA;London;user27@example.com
Name28;56;Male;USA;Toronto;user28@example.com;+1-555-6073;Analyst;Acme Corp;90557;;Charlie;2015-01-10;Inactive;850 Main St;62871;Canada;;52.83;1;8;;Beta;;Name28;25;Other;Germany;Sydney;user28@example.com;+1-555-3372;Clerk;Initech;79117;HR;Alice;2019-04-30;Active;;65213;Canada;Note 28;10.36;2;23;Project 70;Alpha;3476;Name28;31;Female;USA;Sydney;user28@example.com;+1-555-5449;Manager;Initech;63810;Engineering;Charlie;2004-02-28;On Leave;613 Main St;78904;Canada;Note 28;94.2;9;2;Project 100;Alpha;7665;Name28;44;Male;UK;New York;user28@example.com;;;Initech;68772;;Diana;;On Leave;721 Main St;50059;UK;Note 28;57.55;6;6;Project 51;Alpha;5374;Name28;58;Female;USA;Berlin;user28@example.com;+1-555-9723;Manager;Initech;30350;HR;Bob;2006-10-31;On Leave;207 Main St;93186;Australia;Note 28;71.43;6;7;;Alpha;;Name28;24;Other;UK;Sydney;user28@example.com;+1-555-4519;Clerk;Initech;113935;Marketing;Diana;2005-11-15;;775 Main St;25737;Canada;Note 28;63.86;9;20;Project 66;Beta;5174;Name28;59;Male;UK;Berlin;user28@example.com
Name29;42;;USA;New York;;+1-555-8408;Manager;Globex;88568;Engineering;Charlie;2020-05-16;Inactive;758 Main St;56943;;Note 29;64.81;10;6;Project 21;Delta;1892;Name29;33;Female;UK;London;user29@example.com;+1-555-7834;Clerk;Initech;67649;Sales;Diana;2016-02-13;On Leave;950 Main St;34236;Canada;Note 29;;6;2;;Delta;1131;Name29;33;Other;Australia;Sydney;user29@example.com;+1-555-6882;Clerk;Globex;103587;Engineering;;2005-02-10;On Leave;977 Main St;74020;UK;Note 29;5.56;10;32;Project 63;Gamma;1745;Name29;21;Male;Australia;New York;user29@example.com;+1-555-9794;Analyst;;73486;Marketing;Diana;2012-03-27;;600 Main St;97966;Australia;;41.71;6;32;Project 99;Beta;1087;Name29;50;Male;UK;;user29@example.com;+1-555-9300;;Initech;65731;Sales;Bob;2017-06-06;On Leave;539 Main St;24131;UK;Note 29;57.37;5;22;Project 7;Gamma;8210;Name29;32;Male;Germany;Sydney;user29@example.com;+1-555-6254;Engineer;Initech;38182;Marketing;Alice;2011-09-04;On Leave;985 Main St;;USA;Note 29;57.03;4;;Project 88;Beta;1826;;57;Female;Australia;Sydney;user29@example.com
Name30;38;Male;Germany;Sydney;user30@example.com;+1-555-3966;Manager;Initech;119856;Engineering;Bob;2019-08-21;On Leave;661 Main St;45352;Australia;Note 30;46.24;7;27;Project 4;Gamma;1233;Name30;39;Other;UK;Toronto;user30@example.com;+1-555-8011;Clerk;Initech;59081;Engineering;Bob;2002-01-12;Active;820 Main St;82190;UK;Note 30;35.88;6;33;Project 75;Alpha;8978;Name30;37;Female;Germany;London;user30@example.com;+1-555-8852;Manager;Initech;35595;HR;Alice;2011-12-04;Inactive;241 Main St;15178;Canada;Note 30;77.0;4;23;Project 76;Beta;1089;Name30;;Male;USA;Sydney;user30@example.com;+1-555-4953;Manager;Acme Corp;73167;HR;;2010-10-25;On Leave;533 Main St;67229;Canada;Note 30;;10;31;Project 9;Delta;3180;Name30;55;Other;Germany;Sydney;user30@example.com;+1-555-9857;Manager;Acme Corp;95139;Engineering;Diana;2018-05-14;On Leave;722 Main St;35632;UK;Note 30;85.5;2;24;Project 13;Alpha;1133;Name30;;Female;UK;New York;;;Manager;Globex;73764;Marketing;Bob;2016-03-09;On Leave;;51989;USA;Note 30;88.78;1;24;Project 79;Beta;170;Name30;52;;UK;Sydney;user30@example.com
Name31;49;Female;Germany;Sydney;user31@example.com;+1-555-7018;Analyst;Acme Corp;59059;Engineering;Bob;2019-06-28;;882 Main St;39494;USA;;59.25;;14;Project 12;Beta;9988;Name31;40;Male;USA;Berlin;user31@example.com;+1-555-5050;Engineer;Initech;51868;HR;Diana;2011-05-30;Inactive;852 Main St;88800;Canada;Note 31;85.0;4;3;Project 86;Alpha;6323;Name31;49;Female;Australia;London;user31@example.com;+1-555-6999;Manager;Initech;31564;;Charlie;2017-12-03;Active;883 Main St;63109;Germany;;5.63;1;20;Project 15;Gamma;3496;Name31;50;Female;Australia;Sydney;user31@example.com;+1-555-1135;Manager;Initech;43849;HR;Charlie;2002-02-27;Active;605 Main St;59148;Canada;Note 31;35.09;8;27;Project 99;Beta;2300;Name31;51;Male;Germany;Sydney;user31@example.com;+1-555-6727;Manager;Acme Corp;92223;Engineering;Charlie;2015-01-31;Inactive;378 Main St;72604;Canada;Note 31;49.63;4;36;;Delta;8890;;36;Female;USA;;user31@example.com;+1-555-6164;Clerk;;82473;HR;Bob;2006-10-03;On Leave;246 Main St;68630;Canada;Note 31;3.82;4;24;;Gamma;7691;Name31;51;Female;Australia;;user31@example.com
Name32;25;Male;Canada;;user32@example.com;+1-555-2190;;Umbrella;90593;;Bob;2014-01-06;Inactive;772 Main St;54575;Germany;Note 32;;10;13;Project 92;Delta;628;Name32;28;Female;Germany;Berlin;user32@example.com;+1-555-6571;Engineer;Umbrella;39909;Marketing;Alice;2013-09-28;Inactive;;86463;Australia;Note 32;68.02;6;7;Project 25;;4085;Name32;31;Male;Germany;London;user32@example.com;+1-555-6827;Clerk;;84449;Sales;Alice;2020-01-01;Active;;14245;USA;;60.29;2;0;Project 81;Beta;1352;Name32;55;Male;Australia;New York;user32@example.com;;Analyst;Acme Corp;82616;HR;Charlie;2018-01-06;Inactive;247 Main St;74362;Australia;Note 32;95.55;;17;Project 1;Gamma;5804;Name32;54;;Australia;Toronto;user32@example.com;;Manager;Umbrella;119809;HR;Alice;2010-07-26;Inactive;;51998;Germany;Note 32;7.3;10;12;Project 86;Delta;1535;Name32;62;Male;;Toronto;user32@example.com;;Clerk;Umbrella;102373;Marketing;Bob;;Inactive;201 Main St;93870;Germany;Note 32;72.98;8;26;Project 97;Beta;1781;Name32;61;Male;Germany;Toronto;user32@example.com
Name33;57;Female;Canada;Berlin;user33@example.com;+1-555-6486;Clerk;Umbrella;102610;HR;Alice;2000-06-09;Inactive;612 Main St;;Germany;Note 33;29.45;3;26;Project 52;Delta;5683;Name33;39;Other;Australia;Toronto;user33@example.com;+1-555-8501;Clerk;Initech;58059;Sales;Bob;2008-05-03;On Leave;623 Main St;69061;;Note 33;94.58;;25;Project 46;Alpha;9766;Name33;24;Male;;Berlin;user33@example.com;+1-555-9260;Engineer;Initech;86147;Sales;Bob;;Active;775 Main St;31202;Canada;;9.36;8;4;Project 62;;3163;Name33;37;Female;Germany;Toronto;;+1-555-4557;Analyst;Globex;90543;Marketing;Bob;2018-07-22;Inactive;944 Main St;63384;Germany;;62.57;5;26;Project 43;Beta;2687;Name33;;Male;UK;Berlin;user33@example.com;+1-555-4629;Analyst;Globex;78109;Sales;Charlie;2000-03-26;Inactive;585 Main St;44564;Canada;Note 33;1.92;4;12;Project 94;Delta;7456;Name33;63;;Canada;Toronto;user33@example.com;+1-555-9237;;Acme Corp;97556;Engineering;;2015-12-22;;662 Main St;45266;Germany;Note 33;66.03;4;24;;Gamma;4085;Name33;52;Female;Canada;Toronto;user33@example.com
Name34;62;Other;;London;;+1-555-4894;Clerk;Initech;;Marketing;Diana;2008-01-07;On Leave;541 Main St;11198;USA;Note 34;34.37;10;25;Project 86;Delta;5097;Name34;49;Other;Australia;Toronto;user34@example.com;+1-555-2236;;Umbrella;46282;Sales;Diana;2013-08-04;Active;682 Main St;24973;USA;Note 34;12.28;4;23;Project 69;;8903;Name34;59;Female;UK;Toronto;user34@example.com;+1-555-4702;Manager;Acme Corp;98654;Marketing;Diana;2017-01-19;On Leave;183 Main St;;Germany;Note 34;49.59;;;Project 5;Alpha;285;Name34;30;Female;;London;user34@example.com;+1-555-8437;Clerk;Globex;85226;Sales;Bob;2004-01-05;Active;208 Main St;97942;USA;Note 34;49.63;1;24;;Gamma;859;Name34;59;Other;;Sydney;user34@example.com;+1-555-8029;Clerk;Umbrella;44558;Sales;Bob;2015-11-26;Inactive;165 Main St;17026;Canada;;67.16;9;14;;Gamma;9511;Name34;42;Male;UK;Sydney;user34@example.com;+1-555-7125;Engineer;Umbrella;49910;Marketing;;2008-01-28;Active;;78025;Germany;Note 34;67.2;2;38;Project 34;Delta;7330;Name34;;Female;UK;Berlin;user34@example.com
Name35;55;Other;;New York;user35@example.com;+1-555-1117;Clerk;Initech;107647;Engineering;Diana;2014-10-10;On Leave;129 Main St;78926;Australia;Note 35;60.47;7;28;Project 67;Beta;5743;Name35;47;Male;;Berlin;user35@example.com;+1-555-5762;Engineer;Initech;104303;Sales;Bob;2008-11-25;Active;910 Main St;97819;Australia;Note 35;;2;37;Project 62;Beta;4517;Name35;58;Male;Germany;Toronto;user35@example.com;+1-555-2148;Analyst;Umbrella;99644;Marketing;Diana;2010-01-23;Inactive;310 Main St;33133;Germany;Note 35;51.75;8;32;;Gamma;8615;Name35;36;Male;Australia;London;user35@example.com;+1-555-1551;Engineer;Acme Corp;57794;HR;Charlie;2000-07-04;;450 Main St;85366;Australia;Note 35;40.22;4;14;Project 73;Gamma;5984;Name35;27;Male;UK;Sydney;user35@example.com;+1-555-4607;Analyst;Acme Corp;34486;Sales;Diana;2007-10-03;;599 Main St;50277;;;78.66;3;;Project 6;Gamma;3440;;54;;Canada;New York;user35@example.com;+1-555-9485;Manager;;98119;Engineering;Alice;;Inactive;274 Main St;39585;Germany;Note 35;11.54;5;16;Project 69;Beta;1420;Name35;33;Male;Australia;Berlin;user35@example.com
Name36;42;Female;Germany;New York;user36@example.com;+1-555-4242;;Initech;65885;Sales;Alice;2014-08-08;;451 Main St;52031;Canada;Note 36;;10;;Project 62;;4658;;65;Other;Australia;Sydney;user36@example.com;+1-555-5675;Analyst;Globex;69527;HR;Diana;2008-06-09;Active;560 Main St;11374;Germany;Note 36;53.83;5;;Project 54;Alpha;5259;Name36;29;Female;UK;Berlin;user36@example.com;+1-555-3026;Clerk;Initech;49779;Engineering;Charlie;;Active;176 Main St;36061;UK;Note 36;;10;32;Project 39;Alpha;8784;Name36;38;Male;USA;Berlin;user36@example.com;+1-555-2878;Manager;Acme Corp;99915;Marketing;Bob;2016-12-31;On Leave;857 Main St;37013;Canada;Note 36;;1;36;Project 56;Delta;8256;Name36;28;Male;;Toronto;user36@example.com;+1-555-3828;Analyst;Acme Corp;81834;Marketing;Alice;2011-08-04;Inactive;297 Main St;93230;UK;;72.35;3;36;Project 81;Beta;8466;Name36;38;Male;Canada;London;user36@example.com;+1-555-1662;Clerk;Globex;83145;Marketing;Bob;2015-11-06;Active;;;UK;Note 36;87.39;;22;Project 15;;4602;Name36;59;Other;;New York;user36@example.com
Name37;30;Other;UK;Sydney;user37@example.com;+1-555-6959;Clerk;Acme Corp;55258;HR;Diana;2005-01-11;On Leave;898 Main St;58302;Australia;Note 37;68.61;8;14;Project 28;Beta;;;62;Female;Australia;Berlin;user37@example.com;+1-555-9677;Analyst;Acme Corp;39933;Sales;Diana;;;501 Main St;39972;Australia;Note 37;3.05;8;23;Project 67;Gamma;5410;;64;Other;UK;Toronto;user37@example.com;+1-555-5339;Analyst;;102349;Marketing;Charlie;2014-08-04;Inactive;960 Main St;;Germany;Note 37;70.89;3;24;Project 33;Gamma;8559;Name37;30;Female;Germany;Berlin;user37@example.com;;Analyst;Initech;49822;Marketing;;2019-12-23;Active;500 Main St;;UK;Note 37;87.5;1;7;Project 60;Delta;3660;Name37;28;Female;Canada;Berlin;user37@example.com;+1-555-3883;Clerk;Initech;;Sales;;;Active;736 Main St;54871;UK;Note 37;40.54;6;19;Project 60;Delta;9883;Name37;62;Female;Germany;Sydney;user37@example.com;+1-555-7705;Analyst;;53080;Engineering;Alice;2019-06-06;Inactive;113 Main St;58036;;;;10;;Project 89;Beta;3307;Name37;44;Other;USA;Berlin;user37@example.com
Name38;28;Other;;London;user38@example.com;+1-555-4910;;Globex;101051;HR;Bob;2013-12-30;Inactive;121 Main St;44287;UK;Note 38;78.27;1;15;Project 83;Alpha;2173;Name38;;Female;Australia;Berlin;user38@example.com;+1-555-8443;Manager;Initech;;HR;Charlie;2013-11-23;On Leave;423 Main St;93335;Canada;Note 38;48.41;4;13;;Alpha;294;Name38;42;Other;Germany;New York;user38@example.com;;Clerk;Umbrella;86475;Sales;Charlie;2007-09-18;Inactive;171 Main St;94662;USA;Note 38;1.72;;21;Project 3;Gamma;5938;Name38;47;Other;Canada;;user38@example.com;+1-555-2853;Manager;Initech;44287;Sales;Bob;2006-05-06;Inactive;;61325;Australia;Note 38;83.75;8;8;Project 15;Gamma;4900;;44;Other;;London;user38@example.com;+1-555-7797;;Acme Corp;50074;HR;Bob;2002-05-05;On Leave;396 Main St;43272;Australia;Note 38;52.32;10;2;Project 32;Delta;3261;Name38;60;Other;UK;Toronto;user38@example.com;;Clerk;Globex;79595;;Alice;2007-11-06;On Leave;482 Main St;42765;Canada;;40.8;7;9;Project 82;Alpha;668;;28;Male;Australia;London;
Name39;27;Male;Canada;New York;;+1-555-3583;Analyst;Acme Corp;95463;HR;Diana;2014-02-09;Active;156 Main St;42178;;Note 39;42.19;4;18;Project 89;Beta;6912;Name39;38;Other;Germany;Toronto;user39@example.com;+1-555-1648;Analyst;;31415;Sales;;2000-04-11;Active;535 Main St;68597;Germany;Note 39;57.64;6;11;Project 55;;2194;Name39;47;Male;UK;London;;+1-555-1273;Engineer;Initech;65668;Sales;Alice;2019-09-24;On Leave;673 Main St;56641;Australia;Note 39;92.99;;33;Project 54;Gamma;2421;Name39;55;;Germany;;user39@example.com;+1-555-6343;Analyst;Umbrella;38501;Marketing;;2002-02-25;;373 Main St;37171;Germany;Note 39;58.75;3;29;Project 20;Gamma;2902;Name39;35;Male;Germany;;user39@example.com;;Manager;Globex;105140;Engineering;Diana;2016-03-14;On Leave;314 Main St;14557;USA;Note 39;39.94;2;15;Project 75;Beta;1267;Name39;26;Female;Canada;New York;user39@example.com;+1-555-5847;Analyst;Umbrella;43086;Marketing;Alice;2019-01-11;Active;509 Main St;22747;Australia;Note 39;97.16;2;17;Project 18;Alpha;9896;Name39;44;Other;Australia;London;user39@example.com
Name40;47;;Canada;Berlin;user40@example.com;;Clerk;Initech;;Marketing;Diana;2008-11-10;On Leave;299 Main St;63745;USA;;55.4;6;19;Project 2;;4673;Name40;48;Other;Australia;Sydney;user40@example.com;+1-555-9084;Clerk;Globex;110247;Engineering;Charlie;;Active;195 Main St;83203;Germany;Note 40;39.72;4;28;Project 59;Gamma;6093;Name40;26;Male;UK;Berlin;user40@example.com;+1-555-7019;Clerk;Umbrella;;;Bob;2011-03-21;Active;609 Main St;95225;Germany;Note 40;34.92;3;23;Project 70;Delta;8362;Name40;40;Female;Germany;Berlin;user40@example.com;+1-555-9506;;;;Engineering;Alice;2001-09-21;On Leave;780 Main St;;Germany;Note 40;;6;29;Project 26;Gamma;4512;Name40;23;Female;UK;London;user40@example.com;+1-555-8067;Clerk;Umbrella;31213;;Diana;2003-01-30;Active;911 Main St;61275;Germany;Note 40;34.3;5;23;;Alpha;6553;Name40;52;Other;Canada;New York;user40@example.com;+1-555-7033;Engineer;Acme Corp;66842;HR;;2013-03-26;On Leave;249 Main St;;USA;Note 40;42.9;4;;Project 55;Delta;7783;Name40;37;Other;Australia;Toronto;user40@example.com
Name41;22;Other;Australia;London;user41@example.com;+1-555-7240;Clerk;Initech;83274;Engineering;Bob;2005-10-26;Inactive;387 Main St;58786;UK;Note 41;;2;11;Project 20;Gamma;3635;Name41;60;Male;Australia;Berlin;user41@example.com;+1-555-5285;Manager;;82551;;Charlie;2020-08-27;On Leave;;30428;;Note 41;58.72;6;27;Project 80;Beta;9721;Name41;54;Other;;Sydney;user41@example.com;+1-555-9026;Analyst;Globex;103507;Marketing;Charlie;2004-01-03;Active;825 Main St;41450;Australia;Note 41;89.96;3;39;Project 13;Alpha;9808;Name41;22;Other;UK;London;user41@example.com;;Clerk;Umbrella;64352;Sales;Diana;2013-12-30;On Leave;275 Main St;58214;Australia;Note 41;19.7;5;6;Project 13;Delta;8721;Name41;49;Other;Germany;Toronto;user41@example.com;+1-555-1365;Analyst;;42234;HR;Charlie;2016-09-21;On Leave;697 Main St;61251;;Note 41;5.05;5;8;Project 62;Gamma;1986;Name41;25;;UK;London;user41@example.com;+1-555-1152;Manager;Globex;50274;Engineering;Diana;2008-02-04;Inactive;406 Main St;79812;UK;Note 41;88.86;3;15;Project 35;Beta;7260;;60;Other;USA;London;user41@example.com
Name42;57;;Australia;;user42@example.com;+1-555-1848;Engineer;Initech;64860;Sales;Charlie;2014-07-29;;449 Main St;34225;Germany;Note 42;71.52;6;8;Project 70;Beta;3288;;53;Other;Australia;London;user42@example.com;+1-555-5214;Manager;;51183;Marketing;Alice;2017-10-30;Inactive;801 Main St;30983;;Note 42;76.31;10;;Project 85;Alpha;9998;Name42;33;Other;;Toronto;user42@example.com;;Manager;Initech;43706;Engineering;Diana;;Inactive;849 Main St;85593;USA;Note 42;4.18;10;30;;Alpha;425;Name42;54;Other;UK;New York;user42@example.com;+1-555-2010;Engineer;Acme Corp;;Marketing;Charlie;2019-03-29;Active;307 Main St;15790;Germany;Note 42;39.41;2;5;;Alpha;4072;Name42;34;Other;Australia;Berlin;user42@example.com;+1-555-9017;Engineer;Umbrella;76937;Sales;Alice;2020-07-02;Inactive;479 Main St;96356;Germany;Note 42;0.04;6;5;Project 29;Beta;2979;Name42;20;Male;;;user42@example.com;+1-555-4868;Manager;Acme Corp;86554;Sales;Bob;2003-11-04;Active;258 Main St;37297;UK;Note 42;28.91;;18;;Delta;4045;Name42;24;Male;Canada;;
Name43;36;Other;Canada;New York;;+1-555-3154;Manager;Acme Corp;;Marketing;Charlie;2006-10-18;On Leave;683 Main St;17243;Canada;Note 43;67.85;9;;Project 10;;3524;Name43;51;Female;Australia;New York;user43@example.com;+1-555-8651;;Acme Corp;44418;Sales;Diana;2016-02-04;On Leave;453 Main St;92104;Australia;Note 43;39.73;3;35;Project 71;Delta;3644;Name43;33;Female;Germany;Toronto;user43@example.com;+1-555-5207;Clerk;Initech;67430;;Bob;2001-02-25;;193 Main St;68963;USA;Note 43;45.87;;19;Project 55;Delta;4464;Name43;23;Male;Canada;New York;user43@example.com;+1-555-4340;Analyst;Globex;;Sales;Alice;2006-09-29;Active;642 Main St;11298;UK;Note 43;72.73;3;16;Project 55;Delta;4675;Name43;43;Male;Germany;New York;user43@example.com;+1-555-6484;Manager;Globex;55723;HR;Charlie;2011-07-21;Inactive;248 Main St;52872;Australia;;18.94;;;Project 26;Beta;2286;Name43;36;Other;UK;Toronto;user43@example.com;+1-555-9092;Analyst;Initech;117239;;Alice;2012-02-07;On Leave;257 Main St;73032;USA;Note 43;27.71;2;15;Project 11;Beta;8206;Name43;35;;Canada;London;user43@example.com
