Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90,Col91,Col92,Col93,Col94,Col95,Col96,Col97,Col98,Col99,Col100,Col101,Col102,Col103,Col104,Col105,Col106,Col107,Col108,Col109,Col110,Col111,Col112,Col113,Col114,Col115,Col116,Col117,Col118,Col119,Col120,Col121,Col122,Col123,Col124,Col125,Col126,Col127,Col128,Col129,Col130,Col131,Col132,Col133,Col134,Col135,Col136,Col137,Col138,Col139,Col140,Col141,Col142,Col143,Col144,Col145,Col146,Col147,Col148,Col149,Col150
Name85,30,Female,UK,Toronto,user85@example.com,+1-555-1929,Analyst,Umbrella,104313,Sales,Charlie,2006-07-14,Active,973 Main St,69913,USA,Note 85,79.23,4,,Project 1,,1650,Name85,31,,UK,Berlin,user85@example.com,+1-555-5965,Analyst,Initech,110788,HR,Bob,2020-01-14,On Leave,327 Main St,,Germany,Note 85,26.46,8,21,Project 33,Gamma,4904,Name85,37,Male,Australia,London,user85@example.com,+1-555-7969,Engineer,Acme Corp,77723,Sales,Diana,2008-04-21,Active,815 Main St,77018,Germany,Note 85,42.39,3,30,Project 93,Alpha,2302,,,Female,Germany,Berlin,user85@example.com,+1-555-2517,,Acme Corp,,Engineering,Bob,2016-08-02,On Leave,644 Main St,97738,Germany,Note 85,,8,7,Project 35,Delta,1060,,59,,Australia,London,user85@example.com,+1-555-7500,Analyst,Umbrella,91036,HR,,2017-05-21,Active,641 Main St,,UK,Note 85,90.59,,11,,Gamma,9549,Name85,22,Female,Canada,London,user85@example.com,+1-555-4323,Analyst,,43259,HR,,2011-08-27,Inactive,565 Main St,13286,Australia,Note 85,16.95,8,6,,Gamma,4175,Name85,20,Female,Australia,London,user85@example.com
Name86,,,Germany,New York,user86@example.com,+1-555-3103,Engineer,Umbrella,117287,Marketing,Alice,2015-12-19,Active,142 Main St,75686,UK,Note 86,69.09,7,5,Project 51,Beta,9854,Name86,26,Male,Australia,Sydney,user86@example.com,+1-555-8096,Engineer,Umbrella,87720,Engineering,Bob,2004-09-30,,189 Main St,23193,Germany,Note 86,4.2,6,34,Project 31,Gamma,,Name86,35,Female,Canada,Berlin,user86@example.com,,Clerk,Acme Corp,57017,Sales,Charlie,,Active,451 Main St,55829,Australia,Note 86,30.51,1,,Project 19,Delta,484,Name86,47,Other,Germany,Sydney,user86@example.com,+1-555-6286,Manager,Globex,70046,HR,Charlie,2001-11-26,Inactive,979 Main St,76446,USA,Note 86,,5,13,Project 92,Beta,7749,Name86,41,Female,Germany,London,,+1-555-5070,Engineer,Acme Corp,72135,Engineering,Charlie,2017-10-24,Inactive,708 Main St,12262,Canada,Note 86,8.75,7,,Project 33,Gamma,2112,Name86,,Male,Germany,Sydney,user86@example.com,+1-555-4265,,Globex,106621,,Charlie,,Inactive,949 Main St,,USA,Note 86,10.77,5,33,Project 44,Beta,3784,Name86,,Other,UK,,user86@example.com
Name87,27,Female,Germany,New York,user87@example.com,+1-555-4597,Analyst,Umbrella,80545,HR,Diana,2015-01-03,Active,400 Main St,72277,Germany,,61.78,6,13,Project 46,Beta,1918,Name87,61,,Germany,New York,user87@example.com,+1-555-1411,Manager,Umbrella,36618,Sales,,2003-02-19,Inactive,934 Main St,12096,Australia,Note 87,18.0,8,30,,Alpha,4756,Name87,25,Other,Germany,Sydney,user87@example.com,+1-555-1582,Manager,Globex,30333,Engineering,Alice,2010-03-26,,805 Main St,28857,USA,Note 87,16.7,5,23,Project 95,Alpha,2653,Name87,22,Other,USA,Toronto,user87@example.com,+1-555-1627,Engineer,Umbrella,57468,HR,Alice,2003-05-25,Active,959 Main St,87817,Germany,Note 87,41.15,7,19,Project 79,Beta,2507,Name87,37,Female,USA,New York,user87@example.com,+1-555-4706,Manager,Acme Corp,81592,,Bob,2002-05-05,On Leave,544 Main St,94668,Germany,Note 87,13.4,6,3,Project 9,Alpha,7254,Name87,,Female,Canada,Sydney,user87@example.com,+1-555-8934,Engineer,Globex,55161,HR,Charlie,2002-06-29,On Leave,608 Main St,35934,USA,Note 87,54.59,3,,Project 57,Delta,6130,Name87,39,Female,Canada,Sydney,user87@example.com
Name88,37,Female,,New York,user88@example.com,+1-555-1449,Manager,Umbrella,39821,Sales,Bob,2004-09-15,On Leave,558 Main St,63334,UK,Note 88,82.16,6,40,Project 79,Gamma,6389,Name88,55,Female,Canada,Berlin,user88@example.com,+1-555-2037,Clerk,Umbrella,41267,HR,Charlie,2019-04-15,,890 Main St,70614,USA,Note 88,75.34,10,,Project 19,,1198,Name88,37,Other,Canada,New York,,+1-555-9998,Engineer,Umbrella,38850,,Bob,2002-12-08,Inactive,391 Main St,42370,Australia,Note 88,17.42,,18,Project 98,Delta,4931,Name88,62,Other,Australia,Berlin,user88@example.com,+1-555-1285,Clerk,Acme Corp,105168,Marketing,Charlie,2005-12-25,Active,,62834,USA,Note 88,52.49,,29,Project 24,Beta,6355,Name88,21,,Canada,Toronto,,+1-555-7144,Clerk,Initech,,Engineering,Diana,2013-08-22,Inactive,367 Main St,39715,USA,Note 88,96.74,1,5,Project 37,Alpha,9964,Name88,34,Male,USA,London,user88@example.com,,Manager,Globex,70041,Sales,,2007-05-24,Inactive,222 Main St,19782,USA,Note 88,57.17,9,3,Project 58,Alpha,9483,Name88,24,Female,Germany,London,user88@example.com
Name89,31,Male,USA,Berlin,user89@example.com,+1-555-5819,Engineer,Globex,73944,Sales,Diana,2011-07-27,Active,829 Main St,30199,Australia,,78.73,5,34,Project 62,Beta,7864,Name89,59,Other,UK,Sydney,user89@example.com,+1-555-2542,Clerk,Umbrella,67346,Engineering,Charlie,2008-05-26,,835 Main St,,USA,Note 89,11.77,4,6,,Gamma,7641,,48,Male,,Berlin,user89@example.com,+1-555-7296,Analyst,Globex,119584,Engineering,Charlie,2008-12-02,On Leave,569 Main St,82112,Germany,Note 89,70.67,10,38,Project 95,,6480,Name89,51,Male,Canada,New York,user89@example.com,+1-555-3555,Analyst,,115024,,Bob,2017-06-12,Inactive,791 Main St,76642,Canada,Note 89,84.62,6,,Project 8,Alpha,9549,Name89,63,Male,Australia,London,user89@example.com,+1-555-7924,Engineer,,60467,Marketing,Diana,2016-01-24,Active,985 Main St,21938,UK,Note 89,89.32,8,7,Project 26,,6572,Name89,28,Female,Australia,Sydney,user89@example.com,+1-555-4405,Analyst,Acme Corp,47386,Sales,Charlie,2000-08-07,Active,622 Main St,72374,UK,Note 89,17.94,4,4,,Gamma,1288,Name89,31,Other,USA,New York,user89@example.com
Name90,23,Other,Canada,Toronto,user90@example.com,+1-555-5240,Analyst,Globex,48220,HR,Bob,2013-10-15,Inactive,800 Main St,,Canada,Note 90,16.91,3,0,Project 43,Delta,7306,Name90,57,Female,Canada,London,user90@example.com,+1-555-7698,Engineer,Acme Corp,61536,,,2004-02-14,On Leave,123 Main St,83023,Germany,Note 90,65.54,5,14,Project 29,Gamma,5157,Name90,25,Other,Canada,London,user90@example.com,+1-555-9853,Manager,Umbrella,49230,Engineering,Charlie,2009-08-22,Inactive,232 Main St,55653,Germany,Note 90,,9,23,Project 98,Gamma,1190,Name90,42,Other,Germany,New York,user90@example.com,+1-555-7059,Engineer,Initech,38589,Sales,Bob,2006-02-03,Inactive,,32159,Australia,,88.06,6,9,Project 75,Beta,6299,Name90,34,Male,Germany,London,user90@example.com,+1-555-9008,Clerk,Umbrella,42850,Engineering,Diana,,Inactive,447 Main St,24512,Canada,Note 90,,3,8,Project 14,Alpha,2414,Name90,58,Male,Germany,London,user90@example.com,+1-555-2512,,Globex,55934,Sales,Alice,2003-03-10,Inactive,547 Main St,12451,Australia,Note 90,50.22,4,8,,Alpha,9681,Name90,57,Male,UK,London,user90@example.com
Name91,54,Female,USA,New York,user91@example.com,+1-555-1684,Manager,Umbrella,72659,Engineering,,2006-07-11,,356 Main St,71754,,Note 91,82.63,5,13,,Gamma,177,Name91,53,Male,USA,Toronto,user91@example.com,,Analyst,Globex,47954,Marketing,Bob,2003-02-07,Active,817 Main St,10778,Germany,Note 91,33.47,5,,Project 60,Gamma,9601,Name91,31,Male,USA,London,user91@example.com,+1-555-8094,Clerk,,,Marketing,Alice,2006-02-08,Inactive,376 Main St,95707,UK,,23.93,4,,Project 91,,2381,Name91,,Male,Germany,Sydney,user91@example.com,+1-555-9285,Analyst,Globex,80465,Sales,,2006-11-20,On Leave,422 Main St,70204,Canada,Note 91,12.77,8,26,Project 41,Beta,7579,Name91,63,Male,Australia,New York,,+1-555-4363,Engineer,Acme Corp,63596,HR,Bob,2019-11-09,On Leave,539 Main St,81191,Canada,Note 91,17.07,8,22,Project 67,Gamma,1438,Name91,,Other,Canada,Berlin,user91@example.com,+1-555-8223,Manager,Acme Corp,56532,Engineering,Alice,2012-12-08,On Leave,,19210,Canada,,95.02,7,40,Project 27,Delta,11,,24,Other,Australia,Berlin,user91@example.com
Name92,36,Male,Australia,Berlin,user92@example.com,+1-555-3980,Manager,Umbrella,74170,Engineering,Alice,2013-11-08,On Leave,772 Main St,,USA,Note 92,49.25,6,9,Project 87,Alpha,3186,Name92,20,Female,Australia,Sydney,user92@example.com,+1-555-9816,,Umbrella,99121,Engineering,Bob,2020-07-17,,480 Main St,44028,Canada,Note 92,,9,29,Project 52,Alpha,9615,Name92,44,Other,USA,Sydney,,+1-555-7063,Analyst,Umbrella,,HR,Diana,2015-03-26,On Leave,628 Main St,25295,USA,,,9,21,Project 52,Beta,5348,Name92,35,Female,UK,Toronto,user92@example.com,+1-555-7050,Analyst,Acme Corp,103607,Sales,Charlie,2009-03-03,Active,953 Main St,38565,UK,Note 92,35.27,2,35,Project 32,Alpha,7479,Name92,43,Other,UK,London,user92@example.com,+1-555-8250,Engineer,Acme Corp,43613,HR,Diana,,,841 Main St,98279,Germany,Note 92,7.96,,24,Project 100,Beta,8697,Name92,,Female,UK,London,,+1-555-6707,Manager,,51113,HR,Charlie,2014-03-06,On Leave,278 Main St,35358,Germany,Note 92,54.57,9,18,Project 31,Alpha,,Name92,49,Other,Australia,Berlin,user92@example.com
Name93,50,Male,,Sydney,user93@example.com,+1-555-4265,Manager,Umbrella,101056,,Alice,2005-02-05,On Leave,916 Main St,52644,Germany,Note 93,82.53,1,32,Project 8,,4012,Name93,40,Female,USA,London,user93@example.com,+1-555-1307,Manager,Umbrella,69624,Marketing,Alice,2000-06-28,Active,484 Main St,32864,,Note 93,45.87,10,12,Project 67,Delta,4698,,56,,UK,London,user93@example.com,+1-555-2851,Manager,Acme Corp,,,Bob,,Inactive,517 Main St,48076,Germany,Note 93,74.59,3,14,Project 27,Gamma,318,Name93,58,Male,Germany,Sydney,user93@example.com,+1-555-3330,Engineer,Initech,,HR,Bob,2002-01-12,,289 Main St,56918,UK,,46.32,3,38,,Alpha,2991,Name93,35,Male,Germany,Sydney,user93@example.com,+1-555-1229,Clerk,Initech,47356,Engineering,Alice,,Inactive,426 Main St,70822,Germany,Note 93,9.55,2,28,Project 6,Delta,2561,Name93,63,,Canada,Sydney,,,Clerk,Initech,53620,HR,Alice,2018-09-20,Inactive,631 Main St,91700,UK,Note 93,26.82,5,5,Project 91,Alpha,3915,Name93,48,Female,Canada,Berlin,user93@example.com
Name94,35,Female,UK,Sydney,user94@example.com,+1-555-1248,Engineer,Initech,59940,HR,Diana,2004-05-09,Active,836 Main St,21030,Australia,Note 94,57.24,1,40,Project 64,Beta,1580,Name94,54,Male,Canada,Sydney,user94@example.com,+1-555-4316,,Umbrella,35569,Sales,Charlie,2020-04-26,On Leave,216 Main St,74194,Australia,Note 94,3.66,7,0,,Gamma,7876,Name94,,Female,Australia,Toronto,user94@example.com,+1-555-3738,Clerk,,48458,HR,Charlie,2012-11-10,Active,437 Main St,87397,,Note 94,74.13,7,20,Project 36,Beta,790,Name94,43,Male,Canada,Berlin,user94@example.com,+1-555-5795,Manager,Acme Corp,106771,Sales,Diana,2013-05-12,On Leave,515 Main St,87813,Australia,Note 94,47.85,6,10,Project 74,Gamma,7087,Name94,35,,Australia,,user94@example.com,+1-555-6922,Engineer,Initech,109082,HR,Bob,2000-11-03,Inactive,488 Main St,10816,Germany,Note 94,64.78,10,14,Project 13,Delta,,Name94,64,Female,Canada,Berlin,user94@example.com,+1-555-6224,Engineer,Umbrella,103691,Engineering,Alice,2016-09-23,Active,788 Main St,70452,Australia,Note 94,,1,3,Project 36,Delta,5403,Name94,25,Female,Canada,Berlin,user94@example.com
Name95,61,,Australia,Sydney,,+1-555-9407,Analyst,Acme Corp,76152,Marketing,Alice,2016-04-20,On Leave,224 Main St,10487,,Note 95,,4,15,Project 71,Alpha,4661,Name95,20,Male,Germany,Sydney,user95@example.com,+1-555-3685,Analyst,Umbrella,,HR,Bob,2007-09-29,On Leave,,83513,Germany,,71.38,10,18,Project 7,Alpha,8181,Name95,31,Female,Germany,Berlin,,+1-555-9242,Engineer,Acme Corp,94850,HR,Charlie,2002-10-23,Active,236 Main St,35918,Australia,Note 95,28.93,3,,Project 46,Gamma,4988,Name95,55,Female,Germany,Toronto,user95@example.com,+1-555-6675,Manager,Umbrella,100432,Sales,Bob,2007-04-17,On Leave,167 Main St,37307,UK,Note 95,30.22,9,7,Project 38,Delta,6455,Name95,62,Female,USA,Toronto,,+1-555-8538,,Initech,51138,Marketing,,2004-06-25,On Leave,934 Main St,70374,USA,Note 95,23.13,6,38,Project 30,Beta,6096,Name95,24,Other,USA,Sydney,user95@example.com,+1-555-2272,Manager,Globex,47220,HR,Bob,,On Leave,839 Main St,85676,Australia,Note 95,51.12,9,16,Project 48,Beta,,Name95,21,Female,USA,London,user95@example.com
Name96,64,Female,Germany,London,user96@example.com,+1-555-8522,Clerk,Umbrella,63658,Engineering,Alice,,Active,928 Main St,77667,Australia,Note 96,83.94,,18,Project 14,Gamma,1211,Name96,41,Female,UK,London,user96@example.com,+1-555-6349,Clerk,Acme Corp,43613,Sales,Charlie,2019-05-27,Active,,56701,,Note 96,91.35,3,0,Project 11,Alpha,1523,Name96,38,Other,Australia,Berlin,user96@example.com,+1-555-1220,Analyst,Globex,,HR,Bob,2001-09-06,Active,290 Main St,75808,USA,Note 96,50.77,5,30,Project 46,Gamma,4402,Name96,40,Other,UK,Toronto,user96@example.com,+1-555-1471,,Globex,105453,HR,Alice,2020-10-09,Inactive,,28437,USA,Note 96,10.8,6,21,Project 4,,7347,Name96,40,Other,USA,Sydney,user96@example.com,+1-555-4794,Analyst,Umbrella,,Sales,Charlie,2006-08-30,On Leave,800 Main St,67024,UK,Note 96,40.54,2,19,Project 64,Delta,286,Name96,52,Other,Australia,London,user96@example.com,+1-555-8695,Engineer,,46954,Sales,Diana,2000-12-26,Active,688 Main St,83191,,Note 96,,9,0,Project 6,Beta,7806,Name96,50,Female,UK,Berlin,user96@example.com
Name97,28,Female,Australia,Sydney,user97@example.com,,Clerk,Globex,74695,HR,Bob,2015-07-09,Active,888 Main St,48074,UK,Note 97,,1,39,Project 81,Alpha,7551,Name97,55,Male,USA,New York,user97@example.com,+1-555-6281,Analyst,Acme Corp,58124,Engineering,Alice,2017-11-01,On Leave,991 Main St,75011,Germany,Note 97,59.21,2,23,Project 46,Beta,7198,Name97,31,,USA,Toronto,user97@example.com,+1-555-3524,Clerk,Globex,79366,Marketing,Diana,2006-11-12,Inactive,737 Main St,98640,Canada,Note 97,,8,9,Project 62,Delta,4496,Name97,,Female,Australia,London,user97@example.com,+1-555-4672,Analyst,Globex,34893,Marketing,,2018-04-22,Active,292 Main St,,Australia,Note 97,14.78,,21,Project 27,Delta,3875,Name97,,,UK,London,user97@example.com,,Engineer,Globex,113236,Sales,Alice,2002-04-14,Active,117 Main St,68083,Australia,Note 97,60.27,2,4,Project 97,Gamma,3381,Name97,30,,,New York,user97@example.com,+1-555-5057,Manager,Initech,53266,Marketing,Bob,2007-06-21,Active,608 Main St,91232,UK,Note 97,,,28,Project 82,,558,Name97,57,Male,Canada,Berlin,user97@example.com
Name98,56,Male,UK,Toronto,user98@example.com,+1-555-7060,Clerk,Acme Corp,107135,Marketing,Diana,2011-11-25,On Leave,,66095,Australia,Note 98,60.05,10,34,Project 89,Delta,2973,Name98,28,Male,Canada,New York,user98@example.com,+1-555-5654,Engineer,Acme Corp,101596,,Alice,2001-01-29,Active,680 Main St,90600,Canada,,16.45,10,33,,Delta,4782,Name98,53,Other,USA,New York,,+1-555-3867,Engineer,Umbrella,54611,HR,Charlie,2019-08-25,Active,560 Main St,77870,Germany,Note 98,64.58,4,17,,Gamma,,,40,,Australia,Berlin,user98@example.com,+1-555-7261,,Initech,78065,,Charlie,2007-04-03,,124 Main St,80567,,Note 98,89.31,10,31,Project 41,Beta,7324,Name98,55,Other,Germany,Sydney,user98@example.com,+1-555-2196,Analyst,Globex,33479,Marketing,Diana,,Inactive,482 Main St,24878,Canada,Note 98,61.86,9,2,Project 52,Gamma,9632,Name98,,Other,,Sydney,user98@example.com,+1-555-4483,Clerk,Globex,91245,Sales,Bob,2009-04-22,Inactive,517 Main St,54936,Australia,Note 98,,2,10,Project 82,Beta,4073,Name98,40,Female,UK,London,user98@example.com
Name99,49,Other,UK,New York,user99@example.com,+1-555-8687,Clerk,Globex,53828,Engineering,Diana,2007-12-21,Active,862 Main St,,Canada,Note 99,41.22,2,23,Project 83,Alpha,8730,Name99,43,Female,Australia,,user99@example.com,,Analyst,Acme Corp,,,Diana,2018-11-03,,,33832,Australia,Note 99,30.38,2,2,Project 27,Gamma,4795,Name99,37,Other,Canada,New York,user99@example.com,+1-555-1098,Clerk,Acme Corp,60818,HR,Alice,,Active,530 Main St,41228,USA,Note 99,80.81,6,22,,Alpha,8889,Name99,56,Female,Canada,London,user99@example.com,,Manager,,71572,HR,Charlie,2016-01-20,On Leave,577 Main St,29688,Australia,Note 99,68.09,5,5,Project 83,Alpha,4137,Name99,45,Female,USA,Toronto,user99@example.com,+1-555-9231,Analyst,Acme Corp,,Engineering,Bob,2000-10-07,Active,621 Main St,29472,USA,Note 99,62.4,9,27,Project 40,Delta,8788,Name99,36,Male,Canada,Toronto,user99@example.com,+1-555-3025,Manager,Initech,83824,Sales,Diana,2005-12-13,Inactive,335 Main St,57719,UK,Note 99,29.74,7,13,Project 63,Gamma,,,59,Other,USA,London,user99@example.com
Name100,64,Other,Germany,Toronto,user100@example.com,+1-555-4177,Clerk,Initech,68733,Engineering,Bob,2005-06-03,On Leave,497 Main St,,Germany,Note 100,44.95,10,2,Project 53,Gamma,3193,Name100,47,Female,USA,London,user100@example.com,+1-555-5765,Clerk,Initech,42995,Marketing,Diana,2014-12-08,On Leave,834 Main St,,,Note 100,28.67,9,22,Project 18,Gamma,3150,Name100,26,Male,Canada,Toronto,,+1-555-2306,Engineer,Umbrella,55925,HR,Alice,2004-06-09,Active,594 Main St,88711,UK,Note 100,65.27,7,,Project 47,Delta,8783,Name100,28,Male,Germany,,user100@example.com,+1-555-9934,Analyst,,37104,Marketing,,2016-06-10,On Leave,450 Main St,20246,UK,Note 100,23.33,4,,Project 13,Alpha,3064,,33,Male,USA,New York,user100@example.com,+1-555-4407,Clerk,Globex,115895,HR,Charlie,2020-06-26,On Leave,721 Main St,69202,Canada,Note 100,47.91,4,16,Project 52,Beta,5380,Name100,43,Other,Australia,London,user100@example.com,+1-555-1337,,Globex,47966,Sales,Diana,2005-11-13,Active,415 Main St,40282,UK,Note 100,50.05,3,7,,Beta,6562,Name100,27,Other,UK,London,user100@example.com
Name101,27,Female,USA,London,user101@example.com,+1-555-2799,Clerk,Umbrella,,HR,Charlie,2014-02-09,Inactive,367 Main St,95292,,Note 101,,,40,Project 5,Gamma,6864,Name101,24,,USA,Berlin,user101@example.com,+1-555-1894,Clerk,Acme Corp,32751,Marketing,Charlie,2001-06-03,Active,,29322,Canada,Note 101,10.44,2,17,Project 70,,4286,Name101,55,Female,USA,London,user101@example.com,,Manager,Initech,108101,Engineering,Alice,2005-12-11,,568 Main St,58535,Canada,Note 101,90.35,6,18,Project 83,Delta,4056,Name101,63,Other,USA,Berlin,user101@example.com,+1-555-6491,Clerk,Initech,101983,Sales,,2011-05-13,On Leave,164 Main St,50808,USA,,33.76,10,14,Project 17,Alpha,1916,Name101,32,Female,UK,Toronto,user101@example.com,+1-555-7282,Analyst,Acme Corp,34289,HR,Bob,2013-12-08,Inactive,562 Main St,86191,Australia,Note 101,25.36,4,9,Project 65,,4104,Name101,27,Male,Australia,,user101@example.com,+1-555-1207,Engineer,Umbrella,100086,,Alice,2008-05-11,Inactive,,27863,UK,Note 101,75.87,5,0,,Alpha,7315,Name101,34,Other,USA,Toronto,user101@example.com
Name102,40,Female,Canada,New York,user102@example.com,+1-555-1555,Manager,Umbrella,114804,Engineering,Charlie,2006-05-24,Inactive,687 Main St,20054,Canada,Note 102,57.33,8,4,Project 36,Beta,8649,Name102,56,Other,UK,Sydney,,+1-555-1212,Analyst,Acme Corp,43786,Engineering,Charlie,2008-04-18,Active,254 Main St,10453,Germany,Note 102,14.19,2,20,Project 57,Gamma,5778,Name102,65,Female,Canada,Sydney,user102@example.com,+1-555-7739,Manager,Globex,65965,HR,Charlie,2006-03-13,Active,859 Main St,77100,,Note 102,25.91,10,19,Project 19,Delta,5655,Name102,35,Male,USA,Sydney,user102@example.com,+1-555-7608,Manager,Initech,,Engineering,Alice,2002-03-07,On Leave,485 Main St,44765,USA,Note 102,,1,14,Project 48,Delta,7033,Name102,35,Female,UK,Toronto,user102@example.com,+1-555-4522,Clerk,Initech,102373,,Diana,2004-03-21,Inactive,968 Main St,24974,,Note 102,5.64,8,5,Project 86,Delta,3414,Name102,33,Female,Germany,,user102@example.com,+1-555-2506,Analyst,Initech,83843,Marketing,Diana,2013-10-12,Active,416 Main St,40698,,Note 102,76.55,2,11,Project 31,Beta,7423,Name102,57,Other,Germany,Berlin,user102@example.com
Name103,46,Female,USA,London,user103@example.com,,Clerk,Globex,80037,Engineering,Charlie,2017-03-01,Inactive,722 Main St,40634,UK,Note 103,97.91,4,,,Delta,7946,Name103,60,Male,Germany,New York,user103@example.com,+1-555-2010,Clerk,Globex,48879,HR,,2003-10-24,Active,998 Main St,12887,UK,Note 103,8.75,3,24,Project 44,Alpha,1079,Name103,23,Female,Canada,Berlin,user103@example.com,+1-555-7462,Engineer,Umbrella,104436,HR,Diana,,Inactive,177 Main St,64525,USA,Note 103,63.11,1,10,Project 33,Beta,4718,Name103,37,Female,Germany,New York,user103@example.com,+1-555-4474,,Umbrella,64298,HR,Alice,2001-01-02,Active,415 Main St,89119,Australia,Note 103,34.57,8,25,Project 27,Alpha,9393,,57,Male,Germany,Sydney,user103@example.com,+1-555-6191,Engineer,Acme Corp,79866,Marketing,Diana,2017-11-15,Inactive,,99657,Germany,Note 103,,8,21,Project 42,Delta,9807,Name103,55,Female,USA,Berlin,user103@example.com,+1-555-9506,Clerk,Umbrella,111889,HR,Charlie,2005-12-12,On Leave,824 Main St,14062,Germany,,45.45,3,10,Project 21,Beta,403,Name103,61,Female,Germany,Sydney,
Name104,37,Female,Germany,London,user104@example.com,+1-555-6025,Engineer,Umbrella,53518,Engineering,Bob,,Inactive,292 Main St,,Canada,Note 104,72.92,5,34,Project 11,Delta,3706,Name104,44,Other,Australia,Berlin,user104@example.com,+1-555-5277,,,117348,Sales,Bob,2005-11-15,On Leave,,25180,Germany,Note 104,13.3,6,,Project 74,,3515,Name104,,Female,Germany,London,,,Manager,Globex,,Marketing,Bob,2008-07-11,Inactive,303 Main St,33496,Australia,Note 104,7.32,,3,Project 59,Gamma,4225,Name104,21,,Australia,Berlin,user104@example.com,+1-555-8197,Engineer,Acme Corp,76658,Marketing,Charlie,,Active,878 Main St,66680,USA,,10.92,2,22,Project 24,Delta,9727,Name104,45,,Germany,New York,user104@example.com,+1-555-4730,Analyst,Initech,97801,,Bob,2008-06-27,On Leave,522 Main St,78741,Australia,Note 104,77.87,9,3,Project 69,Gamma,1262,Name104,51,Male,UK,,user104@example.com,,Clerk,Initech,86441,Marketing,,2015-08-08,On Leave,979 Main St,83427,Germany,Note 104,59.26,,8,Project 58,,2755,Name104,42,Female,UK,Sydney,user104@example.com
Name105,36,Female,UK,,user105@example.com,+1-555-4369,Analyst,,,HR,Diana,2017-03-23,Inactive,362 Main St,90218,Germany,Note 105,27.93,9,2,Project 40,Beta,5011,Name105,61,Female,Canada,New York,user105@example.com,+1-555-7011,Manager,Umbrella,71057,Engineering,Bob,2005-02-08,On Leave,325 Main St,33898,UK,Note 105,,,,Project 84,Alpha,1502,Name105,,Female,Germany,Berlin,user105@example.com,+1-555-5834,Clerk,Initech,,Sales,Diana,2016-03-18,On Leave,936 Main St,91221,UK,Note 105,6.95,6,15,Project 18,Beta,5626,Name105,36,Other,Germany,New York,user105@example.com,+1-555-3300,,Initech,104813,HR,Charlie,2020-04-09,Active,941 Main St,34350,Canada,Note 105,51.11,3,15,Project 96,Gamma,7772,,52,,Germany,Toronto,user105@example.com,,Clerk,Globex,110981,HR,Bob,2017-10-05,Inactive,704 Main St,48886,Canada,Note 105,26.47,3,27,Project 89,Alpha,,Name105,60,Other,UK,London,user105@example.com,+1-555-6204,,Initech,40800,HR,Diana,2017-08-15,On Leave,430 Main St,,USA,Note 105,56.12,9,31,Project 99,Delta,8070,Name105,53,Male,,,user105@example.com
Name106,38,Other,Germany,Berlin,user106@example.com,+1-555-5080,Manager,Initech,,Sales,Bob,2012-07-01,On Leave,762 Main St,66001,USA,Note 106,38.67,1,20,,Alpha,3890,Name106,,Female,UK,New York,user106@example.com,+1-555-9800,Engineer,Umbrella,93023,Sales,Charlie,2012-11-20,Inactive,289 Main St,12871,USA,Note 106,20.31,5,4,Project 56,Beta,6174,Name106,27,Male,Canada,New York,user106@example.com,+1-555-5583,,Initech,55474,Engineering,Charlie,2001-09-10,Active,447 Main St,68247,Canada,,53.0,7,4,Project 8,Alpha,4330,Name106,40,Female,USA,Berlin,user106@example.com,+1-555-9971,Analyst,Globex,87368,Marketing,,2016-06-08,Inactive,692 Main St,66962,USA,Note 106,12.11,10,36,Project 43,Delta,6337,Name106,27,Female,USA,,user106@example.com,+1-555-6252,Analyst,Initech,65377,Marketing,Bob,2018-10-14,Inactive,653 Main St,31522,,Note 106,32.58,4,28,Project 4,Beta,7965,Name106,51,Female,USA,Toronto,,+1-555-5742,Manager,,99607,HR,Charlie,2011-11-02,On Leave,238 Main St,13678,Germany,Note 106,2.51,5,33,Project 77,Gamma,9585,Name106,56,Female,UK,New York,user106@example.com
